ID,xmlid,type,label,uri
6541,ind198_3,theme,"Sfoghi estrinsechi del dolore, usati dagli antichi, da' selvaggi, villani ec.; quanto utili, quanto provvidamente voluti dalla natura, stoltamente interdetti dalla civiltà e dalla filosofia.",https://digitalzibaldone.net/theme/ind198_3
6542,ind198_4,theme,"Dolore delle sventure ec. è maggiore ne' corpi più vigorosi.",https://digitalzibaldone.net/theme/ind198_4
6543,ind198_5,theme,"Dolore del separarsi da' cadaveri de' nostri cari.",https://digitalzibaldone.net/theme/ind198_5
6544,ind198_6,theme,Dolori dell'animo.,https://digitalzibaldone.net/theme/ind198_6
6545,ind198_7,theme,Dolori del corpo.,https://digitalzibaldone.net/theme/ind198_7
6546,ind199,theme,"  cioè : galanteria di questo nome ec. ec.",https://digitalzibaldone.net/theme/ind199
6547,ind200,theme,Donne.,https://digitalzibaldone.net/theme/ind200
6548,ind200_1,theme," maltrattate da' Greci e da' Romani antichi, sotto gl'Imperatori erano già oggetto di galanteria.",https://digitalzibaldone.net/theme/ind200_1
6549,ind201,theme,"Donne, Grandi, Letterati, popolo ec. si maneggiano appunto colle stesse arti.",https://digitalzibaldone.net/theme/ind201
6550,ind202,theme,Doveri morali.,https://digitalzibaldone.net/theme/ind202
6551,ind203,theme,Drammatica.,https://digitalzibaldone.net/theme/ind203
6552,ind204,theme,Dubbio. Scetticismo.,https://digitalzibaldone.net/theme/ind204
6553,ind205,theme,". Avvertenza circa il suo , necessaria da vedersi quando occorra di citarlo.",https://digitalzibaldone.net/theme/ind205
6554,ind206,theme,"Due poeti o scrittori sommi in uno stesso genere, difficilmente si troveranno in una stessa letteratura.",https://digitalzibaldone.net/theme/ind206
6555,ind207,theme,"Ebrei. Loro lingua, letteratura, costumi, leggi, carattere ec. ec.",https://digitalzibaldone.net/theme/ind207
6556,ind208,theme,Eco.,https://digitalzibaldone.net/theme/ind208
6557,ind209,theme,"Eccettuare (abito di), nocevole alla filosofia pratica, e ad ogni disciplina.",https://digitalzibaldone.net/theme/ind209
6558,ind210,theme,"Edizioni, si perfezionano a misura che lo stile ec. peggiora.",https://digitalzibaldone.net/theme/ind210
6559,ind211,theme,"Educatori, non si persuadono mai che l'insegnamento non possa ne' giovani supplire all'esperienza.",https://digitalzibaldone.net/theme/ind211
6560,ind212,theme,Educazione. Insegnamento.,https://digitalzibaldone.net/theme/ind212
6561,ind213,theme,Egoismo.,https://digitalzibaldone.net/theme/ind213
6562,ind213_1,theme," non dispiacevole ne' deboli.",https://digitalzibaldone.net/theme/ind213_1
6563,ind213_2,theme,definizione dell'egoismo.,https://digitalzibaldone.net/theme/ind213_2
6564,ind213_3,theme,Egoismo del timore.,https://digitalzibaldone.net/theme/ind213_3
6565,ind214,theme,Eleganza nelle scritture.,https://digitalzibaldone.net/theme/ind214
6566,ind215,theme,Eloquenza.,https://digitalzibaldone.net/theme/ind215
6567,ind216,theme,Eloquenza nella Lirica.,https://digitalzibaldone.net/theme/ind216
6568,ind217,theme,Emulazione militare antica e moderna.,https://digitalzibaldone.net/theme/ind217
6569,ind218,theme,"Enciclopedico. È necessario posseder questa qualità, per esser perfetto in una qualunque disciplina.",https://digitalzibaldone.net/theme/ind218
6570,ind219,theme,Entusiasmo.,https://digitalzibaldone.net/theme/ind219
6571,ind220,theme,Epiteti in .,https://digitalzibaldone.net/theme/ind220
6572,ind220_1,theme,Ragione dell'epiteto βοῶπις .,https://digitalzibaldone.net/theme/ind220_1
6573,ind220_2,theme,"Moltiplicare gli epiteti senza congiunzioni.",https://digitalzibaldone.net/theme/ind220_2
6574,ind221,theme,Epopea.,https://digitalzibaldone.net/theme/ind221
6575,ind222,theme,Eroi. Eroismo.,https://digitalzibaldone.net/theme/ind222
6576,ind223,theme,Eroismo. Tempi Eroici.,https://digitalzibaldone.net/theme/ind223
6577,ind223_1,theme,"Inclinazione, anche degli uomini più egoisti e vili, all'eroismo.",https://digitalzibaldone.net/theme/ind223_1
6578,ind224,theme,Eroismo del delitto.,https://digitalzibaldone.net/theme/ind224
6579,ind225,theme,"Errori. Abusi. Le grandi scoperte, le grandi utilità recate da' filosofi ec. al genere umano, consistono per lo più in distruzione di errori, o correzione di abusi.",https://digitalzibaldone.net/theme/ind225
6580,ind226,theme,Eserciti (grandezza degli).,https://digitalzibaldone.net/theme/ind226
6581,ind227,theme,Esercizi del corpo.,https://digitalzibaldone.net/theme/ind227
6582,ind228,theme,Esilio.,https://digitalzibaldone.net/theme/ind228
6583,ind229,theme,"Esperienza assuefa a pregiare più che a dispregiare.",https://digitalzibaldone.net/theme/ind229
6584,ind230,theme,"Esperienza del mondo, necessaria.",https://digitalzibaldone.net/theme/ind230
6585,ind231,theme,Età. Danno del conoscere la propria età.,https://digitalzibaldone.net/theme/ind231
6586,ind232,theme,Etimologie (studio e scienza delle).,https://digitalzibaldone.net/theme/ind232
6587,ind233,theme,Etrusca (lingua).,https://digitalzibaldone.net/theme/ind233
6588,ind234,theme,Eufemismo degli antichi.,https://digitalzibaldone.net/theme/ind234
6589,ind235,theme,"F, lettera.",https://digitalzibaldone.net/theme/ind235
6590,ind236,theme,Facoltà mentali ec.,https://digitalzibaldone.net/theme/ind236
6591,ind237,theme,Fanciullezza. Immaginazione dei fanciulli ec.,https://digitalzibaldone.net/theme/ind237
6592,ind238,theme,"Fanciullezza, la più felice età per natura, è necessariamente la più tormentata e infelice nello stato civile.",https://digitalzibaldone.net/theme/ind238
6593,ind239,theme,Fanciulli.,https://digitalzibaldone.net/theme/ind239
6594,ind239_1,theme," Amano di esser trattati da uomini.",https://digitalzibaldone.net/theme/ind239_1
6595,ind239_2,theme," Come arrivino a formarsi le idee del bello e del brutto.",https://digitalzibaldone.net/theme/ind239_2
6596,ind239_3,theme," Inclinati sempre all'eroico.",https://digitalzibaldone.net/theme/ind239_3
6597,ind239_4,theme," Sanno e scuoprono sovente grandi verità, ignote ai filosofi.",https://digitalzibaldone.net/theme/ind239_4
6598,ind240,theme,"Fanciulli e Giovani, generalmente inclinati al distruggere; maturi e Vecchi al conservare.",https://digitalzibaldone.net/theme/ind240
6599,ind240_1,theme,Desiderii de' fanciulli.,https://digitalzibaldone.net/theme/ind240_1
6600,ind240_2,theme,Distrattezza de' fanciulli.,https://digitalzibaldone.net/theme/ind240_2
6601,ind241,theme,Familiarità nella scrittura.,https://digitalzibaldone.net/theme/ind241
6602,ind242,theme,Fato.,https://digitalzibaldone.net/theme/ind242
6603,ind243,theme,Favole e Racconti da fanciulli.,https://digitalzibaldone.net/theme/ind243
6604,ind244,theme,Favole.,https://digitalzibaldone.net/theme/ind244
6605,ind245,theme,.,https://digitalzibaldone.net/theme/ind245
6606,ind246,theme,.,https://digitalzibaldone.net/theme/ind246
6607,ind247,theme,"Felicità, stimata lode, e segno del favor divino, dagli antichi.",https://digitalzibaldone.net/theme/ind247
6608,ind248,theme,"Felicità che l'uomo desidera, qual sia.",https://digitalzibaldone.net/theme/ind248
6609,ind249,theme,Felicità somma dell'uomo.,https://digitalzibaldone.net/theme/ind249
6610,ind249_1,theme,"Arte di esser felice, a che si riduca.",https://digitalzibaldone.net/theme/ind249_1
6611,ind250,theme,"Felicità, è sempre altrui, e non mai di nessuno.",https://digitalzibaldone.net/theme/ind250
6612,ind251,theme,"Felicità, impossibile, e non esistente nell'universo.",https://digitalzibaldone.net/theme/ind251
6613,ind251_1,theme,"Come si concilii nel mio sistema sulla felicità, il lodar la vita, l'attività ec. e dall'altra parte l'insensibilità, il torpore ec. Il mio sistema è favorevole allo spirito di energia e di avanzamento che oggi regna.",https://digitalzibaldone.net/theme/ind251_1
6614,ind252,theme,Felicità futura in un altro mondo.,https://digitalzibaldone.net/theme/ind252
6615,ind253,theme,"Feste popolari antiche e moderne, giudaiche, cristiane ec. ec.",https://digitalzibaldone.net/theme/ind253
6616,ind254,theme,"Fermezza di carattere, è di due sorte.",https://digitalzibaldone.net/theme/ind254
6617,ind255,theme,.,https://digitalzibaldone.net/theme/ind255
6618,ind256,theme, di .,https://digitalzibaldone.net/theme/ind256
6619,ind257,theme,"Filologia. Passi d'autori, spiegati, corretti ec. ec.",https://digitalzibaldone.net/theme/ind257
6620,ind258,theme,"Filosofia antica, e Filosofia moderna.",https://digitalzibaldone.net/theme/ind258
6621,ind259,theme,"Filosofia perfetta, e mezza Filosofia.",https://digitalzibaldone.net/theme/ind259
6622,ind260,theme,"Filosofie pratiche antiche. Riunione de' loro insegnamenti e massime nella mia, e concordanza delle discordi.",https://digitalzibaldone.net/theme/ind260
6623,ind261,theme,"Filosofi antichi, e Filosofi moderni.",https://digitalzibaldone.net/theme/ind261
6624,ind262,theme,"Filosofo vero e grande, quanto difficile a sorgere.",https://digitalzibaldone.net/theme/ind262
6625,ind263,theme,Filosofo può essere originale come il poeta.,https://digitalzibaldone.net/theme/ind263
6626,ind264,theme,"Filosofo per teoria, suol essere di natura la più antifilosofica per la pratica.",https://digitalzibaldone.net/theme/ind264
6627,ind265,theme,"Fine, o Sommo bene dell'uomo. Perchè tanta discordia de' filosofi intorno ad esso.",https://digitalzibaldone.net/theme/ind265
6628,ind266,theme,"Fini della natura, dell'uomo, dell'esistenza ec. quali sieno.",https://digitalzibaldone.net/theme/ind266
6629,ind267,theme,"Fini. Utilità del proporsi nella vita de' piccoli e facili fini, a cui tendere giornalmente.",https://digitalzibaldone.net/theme/ind267
6630,ind268,theme,"  Improprietà di questa espressione.",https://digitalzibaldone.net/theme/ind268
6631,ind269,theme,Fisonomia. Occhi.,https://digitalzibaldone.net/theme/ind269
6632,ind270,theme,.,https://digitalzibaldone.net/theme/ind270
6633,ind271,theme,Fortuna.,https://digitalzibaldone.net/theme/ind271
6634,ind271_1,theme,Giuochi della fortuna.,https://digitalzibaldone.net/theme/ind271_1
6635,ind271_2,theme,"Ragione psicologica dell'idea della Fortuna, e de' lamenti ed odio verso di lei.",https://digitalzibaldone.net/theme/ind271_2
6636,ind272,theme,"Forza, ardire, poetico ec. dello stile, delle lingue ec. degli antichi.",https://digitalzibaldone.net/theme/ind272
6637,ind273,theme," , , ,  per , .",https://digitalzibaldone.net/theme/ind273
6638,ind274,theme,Francesi.,https://digitalzibaldone.net/theme/ind274
6639,ind274_1,theme," Carattere, lingua ec. ec.",https://digitalzibaldone.net/theme/ind274_1
6640,ind275,theme,"Francese (letteratura), non appartiene alla famiglia della greca, italiana, latina, spagnuola; ma ad un'altra.",https://digitalzibaldone.net/theme/ind275
6641,ind276,theme,"Francese (lingua), improprietà frequente nelle sue espressioni.",https://digitalzibaldone.net/theme/ind276
6642,ind277,theme,Francese (poesia).,https://digitalzibaldone.net/theme/ind277
6643,ind278,theme,"Francese (pronunzia) distrugge il suono imitativo originario di molte voci, latine e non latine.",https://digitalzibaldone.net/theme/ind278
6644,ind279,theme,Francese (stile) in genere.,https://digitalzibaldone.net/theme/ind279
6645,ind280,theme,Francesi e moderni non hanno stile.,https://digitalzibaldone.net/theme/ind280
6646,ind281,theme,"Francesi, non possono ben gustar le altre lingue; ne imparano difficilmente; non conoscono le altrui letterature, morte nè vive.",https://digitalzibaldone.net/theme/ind281
6647,ind282,theme,"Fratelli, amor fraterno ec.",https://digitalzibaldone.net/theme/ind282
6648,ind283,theme,"Frequentativi e diminutivi (verbi) latini, italiani, francesi.",https://digitalzibaldone.net/theme/ind283
6649,ind283_1,theme,"Frequentativi, diminutivi ec. italiani.",https://digitalzibaldone.net/theme/ind283_1
6650,ind283_2,theme,Frequentativi e diminutivi ec. latini.,https://digitalzibaldone.net/theme/ind283_2
6651,ind283_3,theme,Frequentativi o diminutivi ec. francesi.,https://digitalzibaldone.net/theme/ind283_3
6652,ind284,theme,". Suo luogo filosofico, notato, ec.",https://digitalzibaldone.net/theme/ind284
6653,ind285,theme,Frottole.,https://digitalzibaldone.net/theme/ind285
6654,ind286,theme,Fuoco (uso del).,https://digitalzibaldone.net/theme/ind286
6655,ind287,theme,Furberia. Malizia.,https://digitalzibaldone.net/theme/ind287
6656,ind288,theme,Galateo morale.,https://digitalzibaldone.net/theme/ind288
6657,ind289,theme,". Il suo modo di scrivere e di pensare, par che senta la nobiltà della sua nascita, educazione ec. Applicazione varia di questa osservazione.",https://digitalzibaldone.net/theme/ind289
6658,ind290,theme,Genio.,https://digitalzibaldone.net/theme/ind290
6659,ind291,theme,"Genitivo per l'accusativo o il nominativo ec. in greco, italiano, francese ec.",https://digitalzibaldone.net/theme/ind291
6660,ind292,theme,"Genitori. Loro primo uffizio, consolare i figliuoli, e incoraggiarli alla vita.",https://digitalzibaldone.net/theme/ind292
6661,ind293,theme,Genitori. Casa paterna. Vita domestica.,https://digitalzibaldone.net/theme/ind293
6662,ind294,theme,Gesti.,https://digitalzibaldone.net/theme/ind294
6663,ind294_1,theme,"Gesti nella recitazione o lettura: passi che non si possono quasi leggere senza far gesti.",https://digitalzibaldone.net/theme/ind294_1
6664,ind295,theme,"Giardino. Spettacolo miserabile di un giardino, che sotto apparenza di gioia, è un vero ospitale di creature soffrenti.",https://digitalzibaldone.net/theme/ind295
6665,ind296,theme,Gioia.,https://digitalzibaldone.net/theme/ind296
6666,ind297,theme,Giovani.,https://digitalzibaldone.net/theme/ind297
6667,ind297_1,theme,"  incapaci di noia propriamente detta: la lor noia è una pena più viva.",https://digitalzibaldone.net/theme/ind297_1
6668,ind298,theme,"Giovani sensibili, offesi dalla vita nell'amor proprio in principio, si eleggono il viver più morto possibile; e vecchi in gioventù, son giovani nella vecchiezza.",https://digitalzibaldone.net/theme/ind298
6669,ind299,theme,Giovani di 25 anni.,https://digitalzibaldone.net/theme/ind299
6670,ind300,theme,Gioventù.,https://digitalzibaldone.net/theme/ind300
6671,ind300_1,theme,"Da' 25 anni in poi, ciascun uomo è conscio a se stesso di una sventura amarissima, la decadenza della sua gioventù.",https://digitalzibaldone.net/theme/ind300_1
6672,ind301,theme,Giuochi funebri.,https://digitalzibaldone.net/theme/ind301
6673,ind302,theme,Giuochi greci e Giuochi romani.,https://digitalzibaldone.net/theme/ind302
6674,ind303,theme,Gloria. Fama.,https://digitalzibaldone.net/theme/ind303
6675,ind304,theme,"Gloria letteraria. Chi la cerca, spende la gioventù per godere quando non è più tempo di godimento.",https://digitalzibaldone.net/theme/ind304
6676,ind305,theme,"Governanti, Educatori, ec. ec. sempre querelati da' loro soggetti, sempre accusati de' costoro mali: ragione psicologica.",https://digitalzibaldone.net/theme/ind305
6677,ind306,theme,Governi.,https://digitalzibaldone.net/theme/ind306
6678,ind307,theme,"Grandezza che le lingue e gli stili antichi par che comunichino alle cose umane.",https://digitalzibaldone.net/theme/ind307
6679,ind308,theme,Grandezza e Perfezione.,https://digitalzibaldone.net/theme/ind308
6680,ind309,theme,Grazia.,https://digitalzibaldone.net/theme/ind309
6681,ind310,theme,"Greci. Loro lingua, letteratura, carattere ec. ec.",https://digitalzibaldone.net/theme/ind310
6682,ind311,theme,"Greci antichi e moderni. Loro tenacità dei propri costumi, lingua, religione ec.",https://digitalzibaldone.net/theme/ind311
6683,ind312,theme,"Greci, ignoranti del latino ec.",https://digitalzibaldone.net/theme/ind312
6684,ind312_1,theme,"amavano la  in comune, come loro patria.",https://digitalzibaldone.net/theme/ind312_1
6685,ind312_2,theme,Scrittori greci de' bassi tempi ec.,https://digitalzibaldone.net/theme/ind312_2
6686,ind313,theme,"Greca (lingua), se avesse tenuto e tenesse in      il luogo della latina, gran vantaggio ne seguirebbe.",https://digitalzibaldone.net/theme/ind313
6687,ind313_1,theme,"forse più moderna della latina; certo di origini più difficili a rintracciarsi.",https://digitalzibaldone.net/theme/ind313_1
6688,ind314,theme,Greco  e Greco  antico.,https://digitalzibaldone.net/theme/ind314
6689,ind315,theme,Greco moderno.,https://digitalzibaldone.net/theme/ind315
6690,ind316,theme,Guerra.,https://digitalzibaldone.net/theme/ind316
6691,ind317,theme,"Guerre antiche, guerre moderne.",https://digitalzibaldone.net/theme/ind317
6692,ind318,theme,.,https://digitalzibaldone.net/theme/ind318
6693,ind319,theme,Gusto. Genio.,https://digitalzibaldone.net/theme/ind319
6694,ind320,theme,"Gusti diversi. Buon gusto, cattivo gusto, ec.",https://digitalzibaldone.net/theme/ind320
6695,ind321,theme,"I, U, Y.",https://digitalzibaldone.net/theme/ind321
6696,ind322,theme,"Idee, quanto legate colle parole.",https://digitalzibaldone.net/theme/ind322
